id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
42KZo3eYJNZTeBaAvPzz-Q,café-piro-socorro,Café Piro,https://s3-media3.fl.yelpcdn.com/bphoto/dLQTqj3auYnxaAEZglFu5A/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-piro-socorro?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 31.65987088153687, 'longitude': -106.30450990051033}",[],"{'address1': '9993 Socorro Rd', 'address2': '', 'address3': None, 'city': 'Socorro', 'zip_code': '79927', 'country': 'US', 'state': 'TX', 'display_address': ['9993 Socorro Rd', 'Socorro, TX 79927']}",+19154007470,(915) 400-7470,18849.538192674496,
0wZouYhuRYCyf_nf2otNMA,paulinas-badlands-bar-and-grill-el-paso,Paulinas Badlands Bar and Grill,https://s3-media3.fl.yelpcdn.com/bphoto/vNce3d3XuoOV7qERZBhF3w/o.jpg,False,https://www.yelp.com/biz/paulinas-badlands-bar-and-grill-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 31.7377743106875, 'longitude': -106.362052001059}",['delivery'],"{'address1': '7792 Franklin Dr', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79915', 'country': 'US', 'state': 'TX', 'display_address': ['7792 Franklin Dr', 'El Paso, TX 79915']}",+19157710997,(915) 771-0997,8735.073397912684,
sKCYNLjElpFVr4UX-G7ClA,el-botanero-mariscos-el-paso,El Botanero Mariscos,https://s3-media1.fl.yelpcdn.com/bphoto/Tr7QKBV4ZYIGwGd45MqURg/o.jpg,False,https://www.yelp.com/biz/el-botanero-mariscos-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,12,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 31.698632, 'longitude': -106.2238859}",[],"{'address1': '13468 Eastlake Blvd', 'address2': None, 'address3': '', 'city': 'El Paso', 'zip_code': '79925', 'country': 'US', 'state': 'TX', 'display_address': ['13468 Eastlake Blvd', 'El Paso, TX 79925']}",+19155037268,(915) 503-7268,21932.027528127266,
reeHWuLZChrx8noono0K2A,cafe-arte-mi-admore-san-elizario,Cafe Arte Mi Admore,https://s3-media3.fl.yelpcdn.com/bphoto/K2ndd7yLrc3a56FQAjkCbw/o.jpg,False,https://www.yelp.com/biz/cafe-arte-mi-admore-san-elizario?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,10,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 31.58621, 'longitude': -106.27336}",[],"{'address1': '1498 Main St', 'address2': 'Ste F', 'address3': '', 'city': 'San Elizario', 'zip_code': '79849', 'country': 'US', 'state': 'TX', 'display_address': ['1498 Main St', 'Ste F', 'San Elizario, TX 79849']}",+19158616970,(915) 861-6970,27251.585909686935,
zDkwfMkdUYpBMWgiufP1LQ,chevos-canutillo,Chevo's,https://s3-media2.fl.yelpcdn.com/bphoto/Td8uGPi3-o-K4VrdWdolVQ/o.jpg,False,https://www.yelp.com/biz/chevos-canutillo?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,5,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 31.900952625622, 'longitude': -106.599250237017}",[],"{'address1': '101-699 Crystal Marie', 'address2': '', 'address3': '', 'city': 'Canutillo', 'zip_code': '79835', 'country': 'US', 'state': 'TX', 'display_address': ['101-699 Crystal Marie', 'Canutillo, TX 79835']}",,,20169.80917332893,
RJ68hfNbRkT5PCwS6sf2yg,mexican-specialty-products-el-loco-el-paso,Mexican Specialty Products-El Loco,https://s3-media1.fl.yelpcdn.com/bphoto/vkaJLNP7sudxOAunQQ-45A/o.jpg,False,https://www.yelp.com/biz/mexican-specialty-products-el-loco-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,6,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 31.77305, 'longitude': -106.45072}",[],"{'address1': '3600 Alameda Ave', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79905', 'country': 'US', 'state': 'TX', 'display_address': ['3600 Alameda Ave', 'El Paso, TX 79905']}",+19155424747,(915) 542-4747,3161.882815970779,
2OmxqAGtHD1awYk_6lQi4w,frontera-churros-el-paso,Frontera Churros,https://s3-media4.fl.yelpcdn.com/bphoto/qPZ3WSodqrZW44Xx9_5KYA/o.jpg,False,https://www.yelp.com/biz/frontera-churros-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,14,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",5.0,"{'latitude': 31.7721944, 'longitude': -106.3195689}",[],"{'address1': '2200 Lee Trevino Dr', 'address2': 'Unit B1', 'address3': None, 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['2200 Lee Trevino Dr', 'Unit B1', 'El Paso, TX 79936']}",,,10452.707085077735,
QegI_XE9CFbOHQRWk8ruYA,la-pila-ciudad-juárez,La Pila,https://s3-media1.fl.yelpcdn.com/bphoto/bnfA8OmemoKFUphbHsZLuQ/o.jpg,False,https://www.yelp.com/biz/la-pila-ciudad-ju%C3%A1rez?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,6,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 31.7348878578055, 'longitude': -106.466252805195}",[],"{'address1': 'Av. Vicente Guerrero S/N', 'address2': '', 'address3': '', 'city': 'Ciudad Juárez', 'zip_code': '32030', 'country': 'MX', 'state': 'CHH', 'display_address': ['Av. Vicente Guerrero S/N', '32030 Ciudad Juárez, Chihuahua', 'Mexico']}",,,7474.793130773455,$
TPFhe90GneG9JWtsR2BH8w,la-reina-de-michoacan-el-paso,La Reina de Michoacan,https://s3-media1.fl.yelpcdn.com/bphoto/SJLSrvk14q9JuYBbaMvr4g/o.jpg,False,https://www.yelp.com/biz/la-reina-de-michoacan-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,10,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'donuts', 'title': 'Donuts'}]",5.0,"{'latitude': 31.789224209181157, 'longitude': -106.3964332267642}",[],"{'address1': '6670 Montana Ave', 'address2': 'Ste 102', 'address3': None, 'city': 'El Paso', 'zip_code': '79925', 'country': 'US', 'state': 'TX', 'display_address': ['6670 Montana Ave', 'Ste 102', 'El Paso, TX 79925']}",+19155007843,(915) 500-7843,2954.4979767829273,
Vy-wcRPS5q-zkpYBH2E2EA,suspiros-cakes-el-paso,Suspiros Cakes,https://s3-media1.fl.yelpcdn.com/bphoto/0BBfeZKkgoh5XZCgX5x2qg/o.jpg,False,https://www.yelp.com/biz/suspiros-cakes-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,5,"[{'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",5.0,"{'latitude': 31.735414248768784, 'longitude': -106.29484487626112}","['pickup', 'delivery']","{'address1': '1441 N Zaragoza Rd', 'address2': '', 'address3': None, 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['1441 N Zaragoza Rd', 'El Paso, TX 79936']}",+19157106112,(915) 710-6112,14084.847829870367,
u8akKNw8BtCGD4iBDtJNrw,carnitas-michoacan-and-finisima-barbacoa-canutillo,Carnitas Michoacan & Finisima Barbacoa,https://s3-media1.fl.yelpcdn.com/bphoto/pJyTUG-2lXB3RU5CodRKrw/o.jpg,False,https://www.yelp.com/biz/carnitas-michoacan-and-finisima-barbacoa-canutillo?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,6,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 31.9153401, 'longitude': -106.6003951}",['delivery'],"{'address1': '7100 Doniphan Dr', 'address2': 'Ste E', 'address3': '', 'city': 'Canutillo', 'zip_code': '79835', 'country': 'US', 'state': 'TX', 'display_address': ['7100 Doniphan Dr', 'Ste E', 'Canutillo, TX 79835']}",+19157609433,(915) 760-9433,21231.38591879531,
vRk05TnW7wZEfQBDUHFqgQ,star-burgers-and-fries-el-paso,Star Burgers & Fries,https://s3-media2.fl.yelpcdn.com/bphoto/bbPeuguaqog5uIbogXJNCA/o.jpg,False,https://www.yelp.com/biz/star-burgers-and-fries-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,14,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'burgers', 'title': 'Burgers'}]",5.0,"{'latitude': 31.77523588094547, 'longitude': -106.4457174}","['pickup', 'delivery']","{'address1': '3900 Rosa Ave', 'address2': None, 'address3': None, 'city': 'El Paso', 'zip_code': '79935', 'country': 'US', 'state': 'TX', 'display_address': ['3900 Rosa Ave', 'El Paso, TX 79935']}",+18582324503,(858) 232-4503,2665.0908892383477,
srXfer7fVH1FAfKu1BQhjA,4tacos-4tacos-4tacos-el-paso,4tacos 4tacos 4tacos,https://s3-media2.fl.yelpcdn.com/bphoto/LoKwUwWYjX8LXTkICVdNjA/o.jpg,False,https://www.yelp.com/biz/4tacos-4tacos-4tacos-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,34,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 31.79587, 'longitude': -106.35276}","['pickup', 'delivery']","{'address1': '9841 Montana Ave', 'address2': '', 'address3': None, 'city': 'El Paso', 'zip_code': '79925', 'country': 'US', 'state': 'TX', 'display_address': ['9841 Montana Ave', 'El Paso, TX 79925']}",+19157109147,(915) 710-9147,7050.782514484316,
-sLQicf8vtB8mLbZ-IHXlg,ensenada-restaurant-el-paso-3,Ensenada Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/Gf5jMRnhD6ISrmNkrpEDBw/o.jpg,False,https://www.yelp.com/biz/ensenada-restaurant-el-paso-3?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,22,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 31.817744, 'longitude': -106.183543}",[],"{'address1': '14281 Montana Ave', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79938', 'country': 'US', 'state': 'TX', 'display_address': ['14281 Montana Ave', 'El Paso, TX 79938']}",+19158575895,(915) 857-5895,23193.848482080848,$
cpcqOOZEnaI1nKmDSfjCJg,coronado-prime-meats-el-paso,Coronado Prime Meats,https://s3-media3.fl.yelpcdn.com/bphoto/T3tkyoGq0ffJ-Vh9bTMyCw/o.jpg,False,https://www.yelp.com/biz/coronado-prime-meats-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,35,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'butcher', 'title': 'Butcher'}]",5.0,"{'latitude': 31.833139, 'longitude': -106.538575}",[],"{'address1': '6535 N Mesa St', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79912', 'country': 'US', 'state': 'TX', 'display_address': ['6535 N Mesa St', 'El Paso, TX 79912']}",+19155841411,(915) 584-1411,11444.611261439672,$$
a1GhSS7qcmb7GaepQ4azrA,peachwave-of-el-paso-el-paso,Peachwave of El Paso,https://s3-media4.fl.yelpcdn.com/bphoto/DOWYtMu9IgbK00GxvUSokw/o.jpg,False,https://www.yelp.com/biz/peachwave-of-el-paso-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,11,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",5.0,"{'latitude': 31.7963613, 'longitude': -106.2310402}",[],"{'address1': '3581 N Zaragoza rd', 'address2': 'Ste 105', 'address3': '', 'city': 'El Paso', 'zip_code': '79938', 'country': 'US', 'state': 'TX', 'display_address': ['3581 N Zaragoza rd', 'Ste 105', 'El Paso, TX 79938']}",+19156005001,(915) 600-5001,18518.29298822768,
oick5m0FAqUE5ok4RfOn-g,la-fete-cafe-el-paso,La Fete Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/siKMwmSd3c99wxKC3H2HZg/o.jpg,False,https://www.yelp.com/biz/la-fete-cafe-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,11,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'italian', 'title': 'Italian'}]",5.0,"{'latitude': 31.755461, 'longitude': -106.275513}","['pickup', 'delivery']","{'address1': '1793 N Zaragoza Rd', 'address2': 'Ste B', 'address3': '', 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['1793 N Zaragoza Rd', 'Ste B', 'El Paso, TX 79936']}",+19152609114,(915) 260-9114,14955.867262473614,
XdM0VP8jvcGQ1rDY5WSFfg,tropical-ice-cream-shop-el-paso,Tropical Ice Cream Shop,https://s3-media4.fl.yelpcdn.com/bphoto/zqI8lYtLzFlinGO2kyAllQ/o.jpg,False,https://www.yelp.com/biz/tropical-ice-cream-shop-el-paso?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,11,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}]",5.0,"{'latitude': 31.781736, 'longitude': -106.285816}",[],"{'address1': '11680 Pebble Hills Blvd', 'address2': 'Ste 105', 'address3': None, 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['11680 Pebble Hills Blvd', 'Ste 105', 'El Paso, TX 79936']}",+19154448717,(915) 444-8717,13435.640043722231,
TMj9L1Rlmf3JMjLCtkVX3A,quesadillas-estilo-villa-ahumada-2-socorro,Quesadillas Estilo Villa Ahumada  2,https://s3-media1.fl.yelpcdn.com/bphoto/qJGVXavuarRL-K-8EMWaGQ/o.jpg,False,https://www.yelp.com/biz/quesadillas-estilo-villa-ahumada-2-socorro?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,20,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 31.6498968, 'longitude': -106.2853261}",[],"{'address1': '131 Horizon Blvd', 'address2': 'Ste 5', 'address3': '', 'city': 'Socorro', 'zip_code': '79927', 'country': 'US', 'state': 'TX', 'display_address': ['131 Horizon Blvd', 'Ste 5', 'Socorro, TX 79927']}",+19157900456,(915) 790-0456,20854.792329862597,$
AHQ5nojE6bHJPmSx-bQJCg,café-con-leche-el-paso-6,Café Con Leche,https://s3-media2.fl.yelpcdn.com/bphoto/6OuCojm4-Izu6WlmaEGdcQ/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-con-leche-el-paso-6?adjust_creative=5pT6LvQcfOarpa_4EsCvGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5pT6LvQcfOarpa_4EsCvGQ,29,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 31.7784223707138, 'longitude': -106.46556099086229}",['delivery'],"{'address1': '2430 Wyoming Ave', 'address2': None, 'address3': '', 'city': 'El Paso', 'zip_code': '79901', 'country': 'US', 'state': 'TX', 'display_address': ['2430 Wyoming Ave', 'El Paso, TX 79901']}",,,3980.3127973797277,
